Elevation_ft_NAVD88,Elevation_ft_NGVD29,Area_acres,Capacity_acrefeet
3522.43,3519.52,55883.35,6982895.63
3522.44,3519.53,55886.86,6983454.48
3522.45,3519.54,55890.37,6984013.33
3522.46,3519.55,55893.88,6984572.19
3522.47,3519.56,55897.38,6985131.04
3522.48,3519.57,55900.89,6985689.89
3522.49,3519.58,55904.4,6986248.74
3522.5,3519.59,55907.91,6986807.6
3522.51,3519.6,55911.41,6987366.45
3522.52,3519.61,55914.92,6987925.3
3522.53,3519.62,55918.43,6988484.16
3522.54,3519.63,55921.94,6989043.01
3522.55,3519.64,55925.44,6989601.86
3522.56,3519.65,55928.95,6990160.72
3522.57,3519.66,55932.46,6990719.57
3522.58,3519.67,55935.97,6991278.42
3522.59,3519.68,55939.47,6991837.28
3522.6,3519.69,55942.98,6992396.13
3522.61,3519.7,55946.49,6992954.98
3522.62,3519.71,55950,6993513.84
3522.63,3519.72,55953.5,6994072.69
3522.64,3519.73,55957.02,6994631.93
3522.65,3519.74,55960.55,6995192.62
3522.66,3519.75,55964.08,6995753.31
3522.67,3519.76,55967.62,6996314
3522.68,3519.77,55971.15,6996874.69
3522.69,3519.78,55974.69,6997435.39
3522.7,3519.79,55978.22,6997996.08
3522.71,3519.8,55981.76,6998556.77
3522.72,3519.81,55985.29,6999117.46
3522.73,3519.82,55988.82,6999678.15
3522.74,3519.83,55992.36,7000238.85
3522.75,3519.84,55995.89,7000799.54
3522.76,3519.85,55999.43,7001360.23
3522.77,3519.86,56002.96,7001920.92
3522.78,3519.87,56006.5,7002481.61
3522.79,3519.88,56010.03,7003042.3
3522.8,3519.89,56013.56,7003603
3522.81,3519.9,56017.1,7004163.69
3522.82,3519.91,56020.63,7004724.38
3522.83,3519.92,56024.17,7005285.07
3522.84,3519.93,56027.7,7005845.76
3522.85,3519.94,56031.23,7006406.46
3522.86,3519.95,56034.77,7006967.15
3522.87,3519.96,56038.3,7007527.84
3522.88,3519.97,56041.84,7008088.53
3522.89,3519.98,56045.37,7008649.22
3522.9,3519.99,56048.91,7009209.91
3522.91,3520,56052.44,7009770.61
3522.92,3520.01,56055.97,7010331.3
3522.93,3520.02,56059.51,7010891.99
3522.94,3520.03,56063.04,7011452.68
3522.95,3520.04,56066.58,7012013.37
3522.96,3520.05,56070.11,7012574.07
3522.97,3520.06,56073.64,7013134.95
3522.98,3520.07,56077.17,7013696.11
3522.99,3520.08,56080.69,7014257.28
3523,3520.09,56084.22,7014818.44
3523.01,3520.1,56087.74,7015379.61
3523.02,3520.11,56091.27,7015940.77
3523.03,3520.12,56094.79,7016501.94
3523.04,3520.13,56098.32,7017063.1
3523.05,3520.14,56101.85,7017624.27
3523.06,3520.15,56105.37,7018185.43
3523.07,3520.16,56108.9,7018746.6
3523.08,3520.17,56112.42,7019307.76
3523.09,3520.18,56115.95,7019868.93
3523.1,3520.19,56119.47,7020430.09
3523.11,3520.2,56123,7020991.26
3523.12,3520.21,56126.52,7021552.42
3523.13,3520.22,56130.05,7022113.59
3523.14,3520.23,56133.57,7022674.75
3523.15,3520.24,56137.1,7023235.92
3523.16,3520.25,56140.63,7023797.09
3523.17,3520.26,56144.15,7024358.25
3523.18,3520.27,56147.68,7024919.42
3523.19,3520.28,56151.2,7025480.58
3523.2,3520.29,56154.73,7026041.75
3523.21,3520.3,56158.25,7026602.91
3523.22,3520.31,56161.78,7027164.08
3523.23,3520.32,56165.3,7027725.24
3523.24,3520.33,56168.83,7028286.41
3523.25,3520.34,56172.36,7028847.57
3523.26,3520.35,56175.88,7029408.74
3523.27,3520.36,56179.41,7029969.9
3523.28,3520.37,56182.93,7030531.07
3523.29,3520.38,56186.46,7031091.76
3523.3,3520.39,56189.98,7031654.08
3523.31,3520.4,56193.49,7032216.4
3523.32,3520.41,56197,7032778.72
3523.33,3520.42,56200.51,7033341.05
3523.34,3520.43,56204.03,7033903.37
3523.35,3520.44,56207.54,7034465.69
3523.36,3520.45,56211.05,7035028.01
3523.37,3520.46,56214.56,7035590.33
3523.38,3520.47,56218.08,7036152.65
3523.39,3520.48,56221.59,7036714.97
3523.4,3520.49,56225.1,7037277.29
3523.41,3520.5,56228.62,7037839.61
3523.42,3520.51,56232.13,7038401.94
3523.43,3520.52,56235.64,7038964.26
3523.44,3520.53,56239.15,7039526.58
3523.45,3520.54,56242.67,7040088.9
3523.46,3520.55,56246.18,7040651.22
3523.47,3520.56,56249.69,7041213.54
3523.48,3520.57,56253.2,7041775.86
3523.49,3520.58,56256.72,7042338.18
3523.5,3520.59,56260.23,7042900.51
3523.51,3520.6,56263.74,7043462.83
3523.52,3520.61,56267.26,7044025.15
3523.53,3520.62,56270.77,7044587.47
3523.54,3520.63,56274.28,7045149.79
3523.55,3520.64,56277.79,7045712.11
3523.56,3520.65,56281.31,7046274.43
3523.57,3520.66,56284.82,7046836.75
3523.58,3520.67,56288.33,7047399.07
3523.59,3520.68,56291.84,7047961.4
3523.6,3520.69,56295.36,7048523.72
3523.61,3520.7,56298.87,7049086.04
3523.62,3520.71,56302.38,7049648.11
3523.63,3520.72,56305.89,7050211.58
3523.64,3520.73,56309.4,7050775.05
3523.65,3520.74,56312.91,7051338.53
3523.66,3520.75,56316.43,7051902
3523.67,3520.76,56319.94,7052465.47
3523.68,3520.77,56323.45,7053028.94
3523.69,3520.78,56326.96,7053592.41
3523.7,3520.79,56330.47,7054155.89
3523.71,3520.8,56333.98,7054719.36
3523.72,3520.81,56337.49,7055282.83
3523.73,3520.82,56341,7055846.3
3523.74,3520.83,56344.51,7056409.77
3523.75,3520.84,56348.02,7056973.25
3523.76,3520.85,56351.53,7057536.72
3523.77,3520.86,56355.04,7058100.19
3523.78,3520.87,56358.55,7058663.66
3523.79,3520.88,56362.06,7059227.13
3523.8,3520.89,56365.57,7059790.61
3523.81,3520.9,56369.09,7060354.08
3523.82,3520.91,56372.6,7060917.55
3523.83,3520.92,56376.11,7061481.02
3523.84,3520.93,56379.62,7062044.5
3523.85,3520.94,56383.13,7062607.97
3523.86,3520.95,56386.64,7063171.44
3523.87,3520.96,56390.15,7063734.91
3523.88,3520.97,56393.66,7064298.38
3523.89,3520.98,56397.17,7064861.86
3523.9,3520.99,56400.68,7065425.33
3523.91,3521,56404.19,7065988.8
3523.92,3521.01,56407.7,7066552.27
3523.93,3521.02,56411.21,7067115.74
3523.94,3521.03,56414.72,7067679.22
3523.95,3521.04,56418.23,7068242.66
3523.96,3521.05,56421.75,7068807.28
3523.97,3521.06,56425.26,7069371.91
3523.98,3521.07,56428.78,7069936.53
3523.99,3521.08,56432.29,7070501.16
3524,3521.09,56435.81,7071065.78
3524.01,3521.1,56439.33,7071630.41
3524.02,3521.11,56442.84,7072195.04
3524.03,3521.12,56446.36,7072759.66
3524.04,3521.13,56449.87,7073324.29
3524.05,3521.14,56453.39,7073888.91
3524.06,3521.15,56456.9,7074453.54
3524.07,3521.16,56460.42,7075018.16
3524.08,3521.17,56463.93,7075582.79
3524.09,3521.18,56467.45,7076147.41
3524.1,3521.19,56470.96,7076712.04
3524.11,3521.2,56474.48,7077276.66
3524.12,3521.21,56477.99,7077841.29
3524.13,3521.22,56481.51,7078405.91
3524.14,3521.23,56485.02,7078970.54
3524.15,3521.24,56488.54,7079535.16
3524.16,3521.25,56492.05,7080099.79
3524.17,3521.26,56495.57,7080664.41
3524.18,3521.27,56499.08,7081229.04
3524.19,3521.28,56502.6,7081793.66
3524.2,3521.29,56506.11,7082358.29
3524.21,3521.3,56509.63,7082922.91
3524.22,3521.31,56513.15,7083487.54
3524.23,3521.32,56516.66,7084052.16
3524.24,3521.33,56520.18,7084616.79
3524.25,3521.34,56523.69,7085181.41
3524.26,3521.35,56527.21,7085746.04
3524.27,3521.36,56530.72,7086310.66
3524.28,3521.37,56534.24,7086875.59
3524.29,3521.38,56537.76,7087442.06
3524.3,3521.39,56541.28,7088008.52
3524.31,3521.4,56544.8,7088574.99
3524.32,3521.41,56548.33,7089141.46
3524.33,3521.42,56551.85,7089707.92
3524.34,3521.43,56555.37,7090274.39
3524.35,3521.44,56558.89,7090840.85
3524.36,3521.45,56562.41,7091407.32
3524.37,3521.46,56565.93,7091973.78
3524.38,3521.47,56569.46,7092540.25
3524.39,3521.48,56572.98,7093106.71
3524.4,3521.49,56576.5,7093673.18
3524.41,3521.5,56580.02,7094239.64
3524.42,3521.51,56583.54,7094806.11
3524.43,3521.52,56587.07,7095372.57
3524.44,3521.53,56590.59,7095939.04
3524.45,3521.54,56594.11,7096505.5
3524.46,3521.55,56597.63,7097071.97
3524.47,3521.56,56601.15,7097638.43
3524.48,3521.57,56604.68,7098204.9
3524.49,3521.58,56608.2,7098771.36
3524.5,3521.59,56611.72,7099337.83
3524.51,3521.6,56615.24,7099904.29
3524.52,3521.61,56618.76,7100470.76
3524.53,3521.62,56622.28,7101037.22
3524.54,3521.63,56625.81,7101603.69
3524.55,3521.64,56629.33,7102170.15
3524.56,3521.65,56632.85,7102736.62
3524.57,3521.66,56636.37,7103303.08
3524.58,3521.67,56639.89,7103869.55
3524.59,3521.68,56643.42,7104436.02
3524.6,3521.69,56646.94,7105002.48
3524.61,3521.7,56650.47,7105569.12
3524.62,3521.71,56654.03,7106136.06
3524.63,3521.72,56657.59,7106703
3524.64,3521.73,56661.15,7107269.93
3524.65,3521.74,56664.71,7107836.87
3524.66,3521.75,56668.27,7108403.81
3524.67,3521.76,56671.83,7108970.75
3524.68,3521.77,56675.39,7109537.69
3524.69,3521.78,56678.95,7110104.63
3524.7,3521.79,56682.51,7110671.57
3524.71,3521.8,56686.07,7111238.51
3524.72,3521.81,56689.63,7111805.45
3524.73,3521.82,56693.19,7112372.39
3524.74,3521.83,56696.75,7112939.33
3524.75,3521.84,56700.31,7113506.27
3524.76,3521.85,56703.87,7114073.21
3524.77,3521.86,56707.43,7114640.15
3524.78,3521.87,56710.99,7115207.09
3524.79,3521.88,56714.55,7115774.03
3524.8,3521.89,56718.11,7116340.97
3524.81,3521.9,56721.67,7116907.91
3524.82,3521.91,56725.23,7117474.85
3524.83,3521.92,56728.79,7118041.79
3524.84,3521.93,56732.35,7118608.73
3524.85,3521.94,56735.91,7119175.67
3524.86,3521.95,56739.47,7119742.61
3524.87,3521.96,56743.03,7120309.55
3524.88,3521.97,56746.59,7120876.49
3524.89,3521.98,56750.15,7121443.43
3524.9,3521.99,56753.71,7122010.37
3524.91,3522,56757.27,7122577.31
3524.92,3522.01,56760.83,7123144.25
3524.93,3522.02,56764.42,7123710.66
3524.94,3522.03,56767.92,7124278.76
3524.95,3522.04,56771.43,7124846.86
3524.96,3522.05,56774.93,7125414.96
3524.97,3522.06,56778.43,7125983.06
3524.98,3522.07,56781.94,7126551.16
3524.99,3522.08,56785.44,7127119.26
3525,3522.09,56788.94,7127687.36
3525.01,3522.1,56792.45,7128255.46
3525.02,3522.11,56795.95,7128823.56
3525.03,3522.12,56799.45,7129391.66
3525.04,3522.13,56802.96,7129959.75
3525.05,3522.14,56806.46,7130527.85
3525.06,3522.15,56809.96,7131095.95
3525.07,3522.16,56813.47,7131664.05
3525.08,3522.17,56816.97,7132232.15
3525.09,3522.18,56820.47,7132800.25
3525.1,3522.19,56823.98,7133368.35
3525.11,3522.2,56827.48,7133936.45
3525.12,3522.21,56830.98,7134504.55
3525.13,3522.22,56834.49,7135072.65
3525.14,3522.23,56837.99,7135640.74
3525.15,3522.24,56841.49,7136208.84
3525.16,3522.25,56845,7136776.94
3525.17,3522.26,56848.5,7137345.04
3525.18,3522.27,56852,7137913.14
3525.19,3522.28,56855.51,7138481.24
3525.2,3522.29,56859.01,7139049.34
3525.21,3522.3,56862.51,7139617.44
3525.22,3522.31,56866.02,7140185.54
3525.23,3522.32,56869.52,7140753.64
3525.24,3522.33,56873.02,7141321.74
3525.25,3522.34,56876.53,7141889.83
3525.26,3522.35,56880.03,7142457.64
3525.27,3522.36,56883.52,7143026.88
3525.28,3522.37,56887.01,7143596.13
3525.29,3522.38,56890.5,7144165.37
3525.3,3522.39,56893.99,7144734.62
3525.31,3522.4,56897.48,7145303.86
3525.32,3522.41,56900.97,7145873.11
3525.33,3522.42,56904.45,7146442.35
3525.34,3522.43,56907.94,7147011.6
3525.35,3522.44,56911.43,7147580.84
3525.36,3522.45,56914.92,7148150.09
3525.37,3522.46,56918.41,7148719.33
3525.38,3522.47,56921.9,7149288.58
3525.39,3522.48,56925.39,7149857.82
3525.4,3522.49,56928.87,7150427.07
3525.41,3522.5,56932.36,7150996.31
3525.42,3522.51,56935.85,7151565.56
3525.43,3522.52,56939.34,7152134.8
3525.44,3522.53,56942.83,7152704.05
3525.45,3522.54,56946.32,7153273.29
3525.46,3522.55,56949.81,7153842.54
3525.47,3522.56,56953.29,7154411.78
3525.48,3522.57,56956.78,7154981.03
3525.49,3522.58,56960.27,7155550.27
3525.5,3522.59,56963.76,7156119.52
3525.51,3522.6,56967.25,7156688.76
3525.52,3522.61,56970.74,7157258.01
3525.53,3522.62,56974.22,7157827.25
3525.54,3522.63,56977.71,7158396.5
3525.55,3522.64,56981.2,7158965.74
3525.56,3522.65,56984.69,7159534.99
3525.57,3522.66,56988.18,7160104.23
3525.58,3522.67,56991.67,7160673.48
3525.59,3522.68,56995.16,7161242.64
3525.6,3522.69,56998.64,7161813.03
3525.61,3522.7,57002.12,7162383.42
3525.62,3522.71,57005.6,7162953.81
3525.63,3522.72,57009.08,7163524.19
3525.64,3522.73,57012.56,7164094.58
3525.65,3522.74,57016.04,7164664.97
3525.66,3522.75,57019.52,7165235.35
3525.67,3522.76,57023,7165805.74
3525.68,3522.77,57026.48,7166376.13
3525.69,3522.78,57029.96,7166946.52
3525.7,3522.79,57033.44,7167516.9
3525.71,3522.8,57036.93,7168087.29
3525.72,3522.81,57040.41,7168657.68
3525.73,3522.82,57043.89,7169228.06
3525.74,3522.83,57047.37,7169798.45
3525.75,3522.84,57050.85,7170368.84
3525.76,3522.85,57054.33,7170939.23
3525.77,3522.86,57057.81,7171509.61
3525.78,3522.87,57061.29,7172080
3525.79,3522.88,57064.77,7172650.39
3525.8,3522.89,57068.25,7173220.77
3525.81,3522.9,57071.73,7173791.16
3525.82,3522.91,57075.21,7174361.55
3525.83,3522.92,57078.69,7174931.94
3525.84,3522.93,57082.17,7175502.32
3525.85,3522.94,57085.66,7176072.71
3525.86,3522.95,57089.14,7176643.1
3525.87,3522.96,57092.62,7177213.48
3525.88,3522.97,57096.1,7177783.87
3525.89,3522.98,57099.58,7178354.26
3525.9,3522.99,57103.06,7178924.64
3525.91,3523,57106.54,7179495.03
3525.92,3523.01,57110.02,7180065.65
3525.93,3523.02,57113.54,7180637.88
3525.94,3523.03,57117.05,7181210.12
3525.95,3523.04,57120.57,7181782.35
3525.96,3523.05,57124.08,7182354.59
3525.97,3523.06,57127.6,7182926.82
3525.98,3523.07,57131.11,7183499.06
3525.99,3523.08,57134.63,7184071.29
3526,3523.09,57138.14,7184643.52
3526.01,3523.1,57141.66,7185215.76
3526.02,3523.11,57145.17,7185787.99
3526.03,3523.12,57148.68,7186360.23
3526.04,3523.13,57152.2,7186932.46
3526.05,3523.14,57155.71,7187504.69
3526.06,3523.15,57159.23,7188076.93
3526.07,3523.16,57162.74,7188649.16
3526.08,3523.17,57166.26,7189221.4
3526.09,3523.18,57169.77,7189793.63
3526.1,3523.19,57173.29,7190365.87
3526.11,3523.2,57176.8,7190938.1
3526.12,3523.21,57180.31,7191510.33
3526.13,3523.22,57183.83,7192082.57
3526.14,3523.23,57187.34,7192654.8
3526.15,3523.24,57190.86,7193227.04
3526.16,3523.25,57194.37,7193799.27
3526.17,3523.26,57197.89,7194371.5
3526.18,3523.27,57201.4,7194943.74
3526.19,3523.28,57204.92,7195515.97
3526.2,3523.29,57208.43,7196088.21
3526.21,3523.3,57211.95,7196660.44
3526.22,3523.31,57215.46,7197232.68
3526.23,3523.32,57218.97,7197804.91
3526.24,3523.33,57222.49,7198377.14
3526.25,3523.34,57226.01,7198949.52
3526.26,3523.35,57229.55,7199522.21
3526.27,3523.36,57233.09,7200094.9
3526.28,3523.37,57236.63,7200667.59
3526.29,3523.38,57240.17,7201240.28
3526.3,3523.39,57243.71,7201812.98
3526.31,3523.4,57247.25,7202385.67
3526.32,3523.41,57250.79,7202958.36
3526.33,3523.42,57254.33,7203531.05
3526.34,3523.43,57257.87,7204103.74
3526.35,3523.44,57261.41,7204676.43
3526.36,3523.45,57264.95,7205249.12
3526.37,3523.46,57268.49,7205821.81
3526.38,3523.47,57272.04,7206394.5
3526.39,3523.48,57275.58,7206967.19
3526.4,3523.49,57279.12,7207539.88
3526.41,3523.5,57282.66,7208112.57
3526.42,3523.51,57286.2,7208685.26
3526.43,3523.52,57289.74,7209257.95
3526.44,3523.53,57293.28,7209830.64
3526.45,3523.54,57296.82,7210403.33
3526.46,3523.55,57300.36,7210976.02
3526.47,3523.56,57303.9,7211548.71
3526.48,3523.57,57307.44,7212121.4
3526.49,3523.58,57310.98,7212694.1
3526.5,3523.59,57314.52,7213266.79
3526.51,3523.6,57318.06,7213839.48
3526.52,3523.61,57321.6,7214412.17
3526.53,3523.62,57325.14,7214984.86
3526.54,3523.63,57328.68,7215557.55
3526.55,3523.64,57332.22,7216130.24
3526.56,3523.65,57335.76,7216702.93
3526.57,3523.66,57339.32,7217275.05
3526.58,3523.67,57342.82,7217848.9
3526.59,3523.68,57346.32,7218422.74
3526.6,3523.69,57349.81,7218996.59
3526.61,3523.7,57353.31,7219570.43
3526.62,3523.71,57356.81,7220144.27
3526.63,3523.72,57360.3,7220718.12
3526.64,3523.73,57363.8,7221291.96
3526.65,3523.74,57367.3,7221865.81
3526.66,3523.75,57370.79,7222439.65
3526.67,3523.76,57374.29,7223013.5
3526.68,3523.77,57377.79,7223587.34
3526.69,3523.78,57381.28,7224161.18
3526.7,3523.79,57384.78,7224735.03
3526.71,3523.8,57388.28,7225308.87
3526.72,3523.81,57391.78,7225882.72
3526.73,3523.82,57395.27,7226456.56
3526.74,3523.83,57398.77,7227030.41
3526.75,3523.84,57402.27,7227604.25
3526.76,3523.85,57405.76,7228178.09
3526.77,3523.86,57409.26,7228751.94
3526.78,3523.87,57412.76,7229325.78
3526.79,3523.88,57416.25,7229899.63
3526.8,3523.89,57419.75,7230473.47
3526.81,3523.9,57423.25,7231047.32
3526.82,3523.91,57426.74,7231621.16
3526.83,3523.92,57430.24,7232195
3526.84,3523.93,57433.74,7232768.85
3526.85,3523.94,57437.23,7233342.69
3526.86,3523.95,57440.73,7233916.54
3526.87,3523.96,57444.23,7234490.38
3526.88,3523.97,57447.73,7235064.23
3526.89,3523.98,57451.22,7235638.07
3526.9,3523.99,57454.7,7236211.57
3526.91,3524,57458.26,7236786.57
3526.92,3524.01,57461.81,7237361.57
3526.93,3524.02,57465.36,7237936.57
3526.94,3524.03,57468.91,7238511.57
3526.95,3524.04,57472.47,7239086.57
3526.96,3524.05,57476.02,7239661.58
3526.97,3524.06,57479.57,7240236.58
3526.98,3524.07,57483.12,7240811.58
3526.99,3524.08,57486.68,7241386.58
3527,3524.09,57490.23,7241961.58
3527.01,3524.1,57493.78,7242536.58
3527.02,3524.11,57497.34,7243111.58
3527.03,3524.12,57500.89,7243686.59
3527.04,3524.13,57504.44,7244261.59
3527.05,3524.14,57507.99,7244836.59
3527.06,3524.15,57511.55,7245411.59
3527.07,3524.16,57515.1,7245986.59
3527.08,3524.17,57518.65,7246561.59
3527.09,3524.18,57522.2,7247136.59
3527.1,3524.19,57525.76,7247711.59
3527.11,3524.2,57529.31,7248286.6
3527.12,3524.21,57532.86,7248861.6
3527.13,3524.22,57536.42,7249436.6
3527.14,3524.23,57539.97,7250011.6
3527.15,3524.24,57543.52,7250586.6
3527.16,3524.25,57547.07,7251161.6
3527.17,3524.26,57550.63,7251736.6
3527.18,3524.27,57554.18,7252311.61
3527.19,3524.28,57557.73,7252886.61
3527.2,3524.29,57561.29,7253461.61
3527.21,3524.3,57564.84,7254036.61
3527.22,3524.31,57568.39,7254611.61
3527.23,3524.32,57571.94,7255186.49
3527.24,3524.33,57575.53,7255762.66
3527.25,3524.34,57579.12,7256338.83
3527.26,3524.35,57582.71,7256915.01
3527.27,3524.36,57586.3,7257491.18
3527.28,3524.37,57589.88,7258067.36
3527.29,3524.38,57593.47,7258643.53
3527.3,3524.39,57597.06,7259219.71
3527.31,3524.4,57600.65,7259795.88
3527.32,3524.41,57604.24,7260372.05
3527.33,3524.42,57607.83,7260948.23
3527.34,3524.43,57611.42,7261524.4
3527.35,3524.44,57615.01,7262100.58
3527.36,3524.45,57618.6,7262676.75
3527.37,3524.46,57622.19,7263252.93
3527.38,3524.47,57625.77,7263829.1
3527.39,3524.48,57629.36,7264405.27
3527.4,3524.49,57632.95,7264981.45
3527.41,3524.5,57636.54,7265557.62
3527.42,3524.51,57640.13,7266133.8
3527.43,3524.52,57643.72,7266709.97
3527.44,3524.53,57647.31,7267286.15
3527.45,3524.54,57650.9,7267862.32
3527.46,3524.55,57654.49,7268438.49
3527.47,3524.56,57658.07,7269014.67
3527.48,3524.57,57661.66,7269590.84
3527.49,3524.58,57665.25,7270167.02
3527.5,3524.59,57668.84,7270743.19
3527.51,3524.6,57672.43,7271319.37
3527.52,3524.61,57676.02,7271895.54
3527.53,3524.62,57679.61,7272471.72
3527.54,3524.63,57683.2,7273047.89
3527.55,3524.64,57686.79,7273624.06
3527.56,3524.65,57690.37,7274200.39
3527.57,3524.66,57693.94,7274778.45
3527.58,3524.67,57697.51,7275356.5
3527.59,3524.68,57701.07,7275934.55
3527.6,3524.69,57704.64,7276512.6
3527.61,3524.7,57708.21,7277090.66
3527.62,3524.71,57711.78,7277668.71
3527.63,3524.72,57715.34,7278246.76
3527.64,3524.73,57718.91,7278824.82
3527.65,3524.74,57722.48,7279402.87
3527.66,3524.75,57726.04,7279980.92
3527.67,3524.76,57729.61,7280558.97
3527.68,3524.77,57733.18,7281137.03
3527.69,3524.78,57736.75,7281715.08
3527.7,3524.79,57740.31,7282293.13
3527.71,3524.8,57743.88,7282871.18
3527.72,3524.81,57747.45,7283449.24
3527.73,3524.82,57751.01,7284027.29
3527.74,3524.83,57754.58,7284605.34
3527.75,3524.84,57758.15,7285183.39
3527.76,3524.85,57761.71,7285761.45
3527.77,3524.86,57765.28,7286339.5
3527.78,3524.87,57768.85,7286917.55
3527.79,3524.88,57772.42,7287495.6
3527.8,3524.89,57775.98,7288073.66
3527.81,3524.9,57779.55,7288651.71
3527.82,3524.91,57783.12,7289229.76
3527.83,3524.92,57786.68,7289807.81
3527.84,3524.93,57790.25,7290385.87
3527.85,3524.94,57793.82,7290963.92
3527.86,3524.95,57797.39,7291541.97
3527.87,3524.96,57800.95,7292120.02
3527.88,3524.97,57804.52,7292698.08
3527.89,3524.98,57808.09,7293276.26
3527.9,3524.99,57811.67,7293854.78
3527.91,3525,57815.25,7294433.3
3527.92,3525.01,57818.82,7295011.82
3527.93,3525.02,57822.4,7295590.34
3527.94,3525.03,57825.98,7296168.86
3527.95,3525.04,57829.56,7296747.39
3527.96,3525.05,57833.14,7297325.91
3527.97,3525.06,57836.71,7297904.43
3527.98,3525.07,57840.29,7298482.95
3527.99,3525.08,57843.87,7299061.47
3528,3525.09,57847.45,7299639.99
3528.01,3525.1,57851.03,7300218.51
3528.02,3525.11,57854.6,7300797.03
3528.03,3525.12,57858.18,7301375.56
3528.04,3525.13,57861.76,7301954.08
3528.05,3525.14,57865.34,7302532.6
3528.06,3525.15,57868.92,7303111.12
3528.07,3525.16,57872.5,7303689.64
3528.08,3525.17,57876.07,7304268.16
3528.09,3525.18,57879.65,7304846.68
